country,region,income,avg_CO2_transport,avg_CO2_transport_pc,avg_transport_intensity,avg_renewable_pct,avg_population,EV_adoption_rate,Clean_factor,Emissions_reduction_Mt,Scenario
Singapore,East Asia & Pacific,High income,6.459522222222223,0.001145956084761146,11.70899053999702,0.8285714285714286,5643425.111111111,0.3,0.3058,0.5925965686666668,30% EV Adoption
Slovak Republic,Europe & Central Asia,High income,7.236422222222222,0.001330143218751957,20.83681442581072,14.914285714285715,5439923.888888889,0.3,0.4044,0.8779227439999998,30% EV Adoption
Slovenia,Europe & Central Asia,High income,5.395988888888889,0.0025842012415829086,37.90525334823068,21.385714285714286,2088919.4444444445,0.3,0.4497,0.727972861,30% EV Adoption
Solomon Islands,East Asia & Pacific,Lower middle income,0.15165555555555554,2.103823179919213e-4,48.22121615528959,48.9375,723652.6666666666,0.3,0.6425624999999999,0.02923445187499999,30% EV Adoption
South Africa,Sub-Saharan Africa,Upper middle income,50.324444444444445,8.454748552848321e-4,11.04510454913062,8.5,59719434.88888889,0.3,0.3595,5.427491333333333,30% EV Adoption
Spain,Europe & Central Asia,High income,88.19866666666667,0.0018711460509083285,35.51399973996131,17.15714285714286,47143784.55555555,0.3,0.42010000000000003,11.115677960000001,30% EV Adoption
Sri Lanka,South Asia,Lower middle income,9.856811111111112,4.543895610314557e-4,44.29356116614409,47.75714285714285,21710888.888888888,0.3,0.6342999999999999,1.875652586333333,30% EV Adoption
St. Kitts and Nevis,Latin America & Caribbean,High income,0.04137777777777778,8.820137393941945e-4,35.337651794921236,1.4875,46919.11111111111,0.3,0.3104125,0.003853253833333333,30% EV Adoption
St. Lucia,Latin America & Caribbean,Upper middle income,0.08922222222222223,5.024516043184768e-4,35.30356744321401,10.3125,177378.77777777778,0.3,0.3721875,0.009962218750000001,30% EV Adoption
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,0.0402,3.8636004265391017e-4,35.27272520472009,4.9125,104200.11111111111,0.3,0.3343875,0.00403271325,30% EV Adoption
Sudan,Sub-Saharan Africa,Low income,12.429655555555556,2.747422583912432e-4,54.73154473293356,60.42857142857143,45339965.777777776,0.3,0.723,2.69599229,30% EV Adoption
Suriname,Latin America & Caribbean,Upper middle income,0.8518444444444444,0.0014053040733396044,32.46379280663615,14.357142857142858,605626.7777777778,0.3,0.40049999999999997,0.10234910999999998,30% EV Adoption
Sweden,Europe & Central Asia,High income,16.070655555555554,0.001575933743641267,40.17821071924738,53.542857142857144,10225210.666666666,0.3,0.6748000000000001,3.2533435106666664,30% EV Adoption
Switzerland,Europe & Central Asia,High income,15.287422222222222,0.001784510801670177,40.58872834976138,25.15714285714286,8578422.888888888,0.3,0.47609999999999997,2.183502516,30% EV Adoption
Syrian Arab Republic,Middle East & North Africa,Low income,5.355966666666666,2.6052755081015783e-4,17.36688497157032,1.0142857142857142,20723284.777777776,0.3,0.3071,0.49344520899999994,30% EV Adoption
Tajikistan,Europe & Central Asia,Lower middle income,1.6020666666666667,1.6659734990123835e-4,20.102086618036765,41.628571428571426,9524550.555555556,0.3,0.5913999999999999,0.28423866799999997,30% EV Adoption
Tanzania,Sub-Saharan Africa,Lower middle income,8.280822222222222,1.391022267025885e-4,49.38726887326734,81.04285714285714,59249170.88888889,0.3,0.8673,2.154587134,30% EV Adoption
Thailand,East Asia & Pacific,Upper middle income,71.58934444444445,0.001002861414020114,25.703504403255884,22.099999999999998,71362861.44444445,0.3,0.4547,9.765502475666668,30% EV Adoption
Timor-Leste,East Asia & Pacific,Lower middle income,0.2808333333333333,2.1531847919743451e-4,41.19579889924203,12.9,1299091.4444444445,0.3,0.3903,0.032882774999999996,30% EV Adoption
Togo,Sub-Saharan Africa,Low income,0.9793888888888889,1.1438073589852313e-4,44.94174576847247,78.1,8471404.888888888,0.3,0.8466999999999998,0.24877457166666656,30% EV Adoption
Tonga,East Asia & Pacific,Upper middle income,0.07881111111111111,7.47511779179119e-4,48.345503635086004,1.9375,105449.33333333333,0.3,0.31356249999999997,0.007413662708333333,30% EV Adoption
Trinidad and Tobago,Latin America & Caribbean,High income,2.7135444444444445,0.001994565391903754,8.632444855414171,0.4428571428571429,1361219,0.3,0.3031,0.24674259633333334,30% EV Adoption
Tunisia,Middle East & North Africa,Lower middle income,7.584722222222222,6.400215747067284e-4,25.02889664601791,12.185714285714285,11840497.222222222,0.3,0.3853,0.8767180416666666,30% EV Adoption
Turkiye,Europe & Central Asia,Upper middle income,84.11578888888889,0.0010223373375585164,19.860318836538436,12.785714285714286,82181517.66666667,0.3,0.38949999999999996,9.828929931666664,30% EV Adoption
Turkmenistan,Europe & Central Asia,Upper middle income,10.949555555555555,0.0016177121222825542,13.962148876807927,0.1,6797658.444444444,0.3,0.30069999999999997,0.9877594066666665,30% EV Adoption
Turks and Caicos Islands,Latin America & Caribbean,High income,0.06008888888888889,0.0013913662485812003,35.38974470869396,0.5125,42359.11111111111,0.3,0.3035875,0.005472670666666667,30% EV Adoption
Uganda,Sub-Saharan Africa,Low income,3.3705,7.819453025808977e-5,48.229784755359326,91.1125,43045650.666666664,0.3,0.9377875,0.948243830625,30% EV Adoption
Ukraine,Europe & Central Asia,Upper middle income,23.902833333333334,5.455537389535537e-4,13.067562475790504,6.871428571428572,43862710,0.3,0.34809999999999997,2.4961728849999996,30% EV Adoption
United Arab Emirates,Middle East & North Africa,High income,34.87071111111111,0.003697705315821109,17.55404746723753,0.4714285714285714,9443440.111111112,0.3,0.3033,3.1728860040000004,30% EV Adoption
United Kingdom,Europe & Central Asia,High income,112.58507777777778,0.0016920672702040367,31.669111801151956,10.228571428571428,66600555.55555555,0.3,0.3716,12.550984470666666,30% EV Adoption
United States,North America,High income,1688.9832000000001,0.005126761348983097,34.66893791215446,9.985714285714286,329559322.8888889,0.3,0.3699,187.426465704,30% EV Adoption
Uruguay,Latin America & Caribbean,High income,3.7966555555555557,0.0011201539215224996,52.06119933477563,59.94285714285714,3389126.111111111,0.3,0.7196,0.8196220013333333,30% EV Adoption
Uzbekistan,Europe & Central Asia,Lower middle income,13.556777777777777,4.057754183991694e-4,11.104032558537703,1.4428571428571428,33068068.111111112,0.3,0.3101,1.2611870366666664,30% EV Adoption
Vanuatu,East Asia & Pacific,Lower middle income,0.10943333333333333,3.702403037594217e-4,48.282964191857104,30.1625,292457.77777777775,0.3,0.5111375,0.016780644125,30% EV Adoption
"Venezuela, RB",Latin America & Caribbean,Not classified,26.761466666666667,8.995910535257682e-4,20.82567918958247,19.942857142857143,29316275.444444444,0.3,0.4396,3.529302224,30% EV Adoption
Viet Nam,East Asia & Pacific,Lower middle income,39.5158,4.072487764426193e-4,13.689911282345408,24.385714285714286,96939842.1111111,0.3,0.4707,5.580026118,30% EV Adoption
"Yemen, Rep.",Middle East & North Africa,Low income,2.790877777777778,7.992635869777424e-5,24.413263787165203,2.9571428571428573,35160518.666666664,0.3,0.3207,0.268510351,30% EV Adoption
Zambia,Sub-Saharan Africa,Lower middle income,2.1323555555555553,1.1499126332302037e-4,24.957091306786054,84.25714285714285,18531349.444444444,0.3,0.8897999999999999,0.5692109919999998,30% EV Adoption
Zimbabwe,Sub-Saharan Africa,Lower middle income,2.075311111111111,1.358219461567304e-4,18.218899846253446,81.67142857142858,15316842.777777778,0.3,0.8716999999999999,0.5427146086666665,30% EV Adoption
Afghanistan,South Asia,Low income,3.5918,9.408601829066113e-5,32.36272393669181,19.1,37769273.88888889,0.4,0.4337,0.623105464,40% EV Adoption
Albania,Europe & Central Asia,Upper middle income,1.9930444444444444,7.718516366356175e-4,41.13573603436255,39.857142857142854,2569839.3333333335,0.4,0.579,0.4615890933333333,40% EV Adoption
Algeria,Middle East & North Africa,Upper middle income,44.562466666666666,0.001034035402171061,25.44041184500711,0.1285714285714286,43200436.44444445,0.4,0.3009,5.3635384880000005,40% EV Adoption
Angola,Sub-Saharan Africa,Lower middle income,7.261111111111111,2.2575348098824056e-4,26.542967411143465,52.02857142857143,32401887.777777776,0.4,0.6642,1.9291320000000003,40% EV Adoption
Antigua and Barbuda,Latin America & Caribbean,High income,0.11204444444444445,0.0012256769315370948,35.33279257953395,0.6625,91387.44444444444,0.4,0.3046375,0.013653175777777778,40% EV Adoption
Argentina,Latin America & Caribbean,Upper middle income,46.55762222222222,0.0010404290657764226,24.719212353764043,9.914285714285715,44749457.44444445,0.4,0.36939999999999995,6.879354259555554,40% EV Adoption
Armenia,Europe & Central Asia,Upper middle income,2.003988888888889,6.742725514289089e-4,30.64127388144186,10.77142857142857,2973900,0.4,0.37539999999999996,0.3009189715555555,40% EV Adoption
Aruba,Latin America & Caribbean,High income,0.1748888888888889,0.0016154724829130825,35.33768852350139,8.0125,108270.55555555556,0.4,0.3560875,0.02491029888888889,40% EV Adoption
Australia,East Asia & Pacific,High income,93.15144444444445,0.0036993068228693103,23.492206034556315,10.357142857142858,25212319.666666668,0.4,0.3725,13.879565222222222,40% EV Adoption
Austria,Europe & Central Asia,High income,22.988644444444443,0.0025907199864413726,34.95726282013068,34.75714285714286,8882627.444444444,0.4,0.5433,4.995892210666667,40% EV Adoption
Azerbaijan,Europe & Central Asia,Upper middle income,7.932966666666666,7.944827440691328e-4,21.629305185754244,1.7571428571428571,9972425,0.4,0.31229999999999997,0.9909861959999998,40% EV Adoption
"Bahamas, The",Latin America & Caribbean,High income,0.46443333333333336,0.0011802673846186933,35.32753781008611,1.1875,393388,0.4,0.3083125,0.05727624083333334,40% EV Adoption
Bahrain,Middle East & North Africa,High income,3.648288888888889,0.0024587977019741108,10.196161803790496,0,1484481.3333333333,0.4,0.3,0.43779466666666667,40% EV Adoption
Bangladesh,South Asia,Lower middle income,11.523433333333333,6.970735350620466e-5,10.84693101247717,28.1,165069575.66666666,0.4,0.49670000000000003,2.289475734666667,40% EV Adoption
Barbados,Latin America & Caribbean,High income,0.2245777777777778,7.993292346674873e-4,30.892586267760635,4.2625,281019.55555555556,0.4,0.3298375,0.02962966911111111,40% EV Adoption
Belarus,Europe & Central Asia,Upper middle income,10.776333333333334,0.0011495758274184579,18.301114197449433,7.485714285714286,9370765.888888888,0.4,0.3524,1.5190319466666666,40% EV Adoption
Belgium,Europe & Central Asia,High income,24.178355555555555,0.0021045312739289795,25.094706956401463,10.457142857142857,11497973.888888888,0.4,0.3732,3.609344917333333,40% EV Adoption
Belize,Latin America & Caribbean,Upper middle income,0.11072222222222222,2.87253276710076e-4,34.91078041895466,31.9375,384476.8888888889,0.4,0.5235624999999999,0.023188001388888886,40% EV Adoption
Benin,Sub-Saharan Africa,Lower middle income,5.3457,4.240687400411742e-4,72.78182891684125,47.41428571428571,12729169.555555556,0.4,0.6318999999999999,1.351179132,40% EV Adoption
Bermuda,North America,High income,0.09464444444444445,0.001477475049502696,35.325014679862605,0.8125,64100.666666666664,0.4,0.3056875,0.011572649444444446,40% EV Adoption
Bhutan,South Asia,Lower middle income,0.2617,3.4249075805994363e-4,17.08106592240304,81.4125,764461,0.4,0.8698874999999999,0.0910598235,40% EV Adoption
Bolivia,Latin America & Caribbean,Lower middle income,10.626,9.109593831881857e-4,48.82783333091973,14.228571428571428,11643782,0.4,0.39959999999999996,1.6984598399999997,40% EV Adoption
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,3.800866666666667,0.0011407724522607295,16.817429390648908,30.457142857142856,3342987.777777778,0.4,0.5132,0.7802419093333335,40% EV Adoption
Botswana,Sub-Saharan Africa,Upper middle income,2.288111111111111,9.813034208493092e-4,32.790423898587825,26.62857142857143,2335943.4444444445,0.4,0.48639999999999994,0.44517489777777774,40% EV Adoption
Brazil,Latin America & Caribbean,Upper middle income,199.84024444444444,9.65491092140816e-4,41.38954341012469,46.47142857142857,206979787.8888889,0.4,0.6253,49.98404194044444,40% EV Adoption
British Virgin Islands,Latin America & Caribbean,High income,0.028077777777777778,7.783366209349744e-4,35.35338908792566,1.175,36041.666666666664,0.4,0.30822499999999997,0.0034617092222222223,40% EV Adoption
Brunei Darussalam,East Asia & Pacific,High income,1.2738555555555555,0.0028892920759999276,14.995530838500699,0,441831.3333333333,0.4,0.3,0.15286266666666665,40% EV Adoption
Bulgaria,Europe & Central Asia,High income,9.344244444444444,0.0014041537196838913,20.78769845902661,19.014285714285716,6664338.444444444,0.4,0.4331,1.6187969075555555,40% EV Adoption
Burkina Faso,Sub-Saharan Africa,Low income,2.485822222222222,1.1782109325253686e-4,46.14009019520073,74.075,20935081.888888888,0.4,0.818525,0.8138830537777777,40% EV Adoption
Burundi,Sub-Saharan Africa,Low income,0.3655,2.933277674720002e-5,48.60352834673618,86.125,12277959.888888888,0.4,0.9028749999999999,0.13200032499999997,40% EV Adoption
Cabo Verde,Sub-Saharan Africa,Lower middle income,0.42115555555555556,8.174608007547726e-4,56.30382570989342,22.6875,515417.77777777775,0.4,0.45881249999999996,0.07729257333333334,40% EV Adoption
Cambodia,East Asia & Pacific,Lower middle income,5.722322222222222,3.448472389201093e-4,39.571212436831736,55.68571428571428,16514515,0.4,0.6898,1.5789031475555555,40% EV Adoption
Cameroon,Sub-Saharan Africa,Lower middle income,3.4246555555555553,1.3425056002120626e-4,33.84513001174451,78.82857142857144,25532269.777777776,0.4,0.8518000000000001,1.1668486408888892,40% EV Adoption
Canada,North America,High income,167.47937777777778,0.004464513705477086,28.884298206269122,22.8,37593267.88888889,0.4,0.4596,30.789408810666668,40% EV Adoption
Cayman Islands,Latin America & Caribbean,High income,0.1121,0.0016618824211132228,35.304051871077334,0,67329.55555555556,0.4,0.3,0.013452,40% EV Adoption
Central African Republic,Sub-Saharan Africa,Low income,0.15981111111111113,3.229876235712664e-5,54.234199856375824,91.5,4927671.333333333,0.4,0.9404999999999999,0.060120940000000005,40% EV Adoption
Chad,Sub-Saharan Africa,Low income,0.9532777777777778,5.592406224236417e-5,39.69811505219321,71.9875,16783791.222222224,0.4,0.8039124999999998,0.30654076861111107,40% EV Adoption
Chile,Latin America & Caribbean,High income,27.658155555555556,0.0014552896736888133,31.498293280733144,25.071428571428573,19000386.444444444,0.4,0.4755,5.260581186666667,40% EV Adoption
China,East Asia & Pacific,Upper middle income,904.8481555555555,6.450895343336813e-4,7.703383115390278,13.685714285714285,1402301666.6666667,0.4,0.3958,143.25555998755556,40% EV Adoption
Colombia,Latin America & Caribbean,Upper middle income,31.39367777777778,6.304521472337576e-4,35.93981174171993,31.057142857142857,49705360.666666664,0.4,0.5174,6.497235552888889,40% EV Adoption
Comoros,Sub-Saharan Africa,Lower middle income,0.16375555555555554,2.048626239542722e-4,55.999972644288505,54.35,787574.6666666666,0.4,0.68045,0.04457098711111111,40% EV Adoption
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,3.3370333333333333,3.536836942858817e-5,74.55601355370129,96.38571428571429,93155117.66666667,0.4,0.9746999999999999,1.301042556,40% EV Adoption
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1.3408444444444445,2.404465144899951e-4,20.306593867371582,69.27142857142857,5625985.555555556,0.4,0.7848999999999999,0.4209715217777778,40% EV Adoption
Costa Rica,Latin America & Caribbean,Upper middle income,5.6853444444444445,0.0011413867497293,70.51884195174372,34.68571428571428,4981909.111111111,0.4,0.5428,1.2344019857777777,40% EV Adoption
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,4.915688888888889,1.7178218694681454e-4,33.962697573136744,61.8,28193571.333333332,0.4,0.7325999999999999,1.4404934719999998,40% EV Adoption
Croatia,Europe & Central Asia,High income,6.378333333333333,0.0016084224079076761,35.45267716597789,32.22857142857143,3971853.111111111,0.4,0.5256,1.3409807999999999,40% EV Adoption
Cuba,Latin America & Caribbean,Upper middle income,1.3949444444444445,1.2469930035715842e-4,5.950544401609626,22.114285714285714,11177415.888888888,0.4,0.4548,0.25376829333333334,40% EV Adoption
Cyprus,Europe & Central Asia,High income,1.9269333333333334,0.001501090817695383,27.081249717214412,12.314285714285715,1284911,0.4,0.3862,0.29767266133333337,40% EV Adoption
Czechia,Europe & Central Asia,High income,18.526811111111112,0.0017412502768798955,18.28823600521983,15.557142857142857,10638713,0.4,0.4089,3.0302452253333336,40% EV Adoption
Denmark,Europe & Central Asia,High income,11.686155555555555,0.0020113906618322397,37.93743044519671,35.75714285714286,5813628.555555556,0.4,0.5503,2.5723565608888888,40% EV Adoption
Djibouti,Middle East & North Africa,Lower middle income,0.3839666666666667,3.533037224392578e-4,48.64254732448864,25.1,1087763.7777777778,0.4,0.4757,0.07306117733333334,40% EV Adoption
Dominica,Latin America & Caribbean,Upper middle income,0.026755555555555557,3.932241704440741e-4,34.75039890075171,8.8625,68075.22222222222,0.4,0.3620375,0.003874605777777778,40% EV Adoption
Dominican Republic,Latin America & Caribbean,Upper middle income,7.3673,6.749113030801779e-4,26.720725123954196,15.457142857142857,10891441.444444444,0.4,0.4082,1.2029327440000002,40% EV Adoption
Ecuador,Latin America & Caribbean,Upper middle income,18.681855555555554,0.0010841122943475456,44.30065842563007,16.857142857142858,17216994.444444444,0.4,0.418,3.1236062488888887,40% EV Adoption
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,55.9965,5.227087162566859e-4,22.04902548785971,5.614285714285714,107288821.55555555,0.4,0.3393,7.59984498,40% EV Adoption
El Salvador,Latin America & Caribbean,Upper middle income,3.6637,5.872343135024328e-4,48.30600026175712,22.128571428571426,6235614.666666667,0.4,0.45489999999999997,0.6666468520000001,40% EV Adoption
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,0.49746666666666667,3.045840642682747e-4,9.726039568284017,5.425,1659716.888888889,0.4,0.33797499999999997,0.06725251866666666,40% EV Adoption
Eritrea,Sub-Saharan Africa,Low income,0.2167777777777778,6.639771788561241e-5,32.62714898823832,81.02857142857142,3259426.222222222,0.4,0.8672,0.07519587555555557,40% EV Adoption
Estonia,Europe & Central Asia,High income,2.396377777777778,0.0018006912563899257,14.966048888263423,31.6,1330781.7777777778,0.4,0.5212,0.49959683911111114,40% EV Adoption
Eswatini,Sub-Saharan Africa,Lower middle income,0.6800444444444445,5.72625120551206e-4,65.27405079882426,65.2875,1183118.111111111,0.4,0.7570124999999999,0.20592085799999998,40% EV Adoption
Ethiopia,Sub-Saharan Africa,Low income,6.655777777777778,5.718000430866455e-5,38.289687695926006,90.47142857142858,115976172.33333333,0.4,0.9333,2.4847349600000004,40% EV Adoption
Fiji,East Asia & Pacific,Upper middle income,0.6853666666666667,7.463646750152557e-4,46.47952881341502,28.9,918202.5555555555,0.4,0.5023,0.13770387066666667,40% EV Adoption
Finland,Europe & Central Asia,High income,10.63401111111111,0.0019252086708084633,25.249760266474425,45.3,5525639.555555556,0.4,0.6171,2.6248993026666665,40% EV Adoption
France,Europe & Central Asia,High income,122.39543333333333,0.001816164767189154,38.65059877535741,15.042857142857143,67414607.66666667,0.4,0.4053,19.842747652,40% EV Adoption
French Polynesia,East Asia & Pacific,High income,0.41071111111111114,0.0014688321669975722,48.31240713750112,7.75,279608.55555555556,0.4,0.35425,0.05819776444444446,40% EV Adoption
Gabon,Sub-Saharan Africa,Upper middle income,0.3303888888888889,1.5205453136157233e-4,5.506439076029748,88.1,2265890.6666666665,0.4,0.9166999999999998,0.12114699777777777,40% EV Adoption
"Gambia, The",Sub-Saharan Africa,Low income,0.26935555555555557,1.0994289286527842e-4,55.864047009718135,48.4,2459224.5555555555,0.4,0.6388,0.06882573155555556,40% EV Adoption
Georgia,Europe & Central Asia,Upper middle income,4.069622222222222,0.001093851403042138,34.35982844781429,26.128571428571426,3720756.222222222,0.4,0.4829,0.7860882284444444,40% EV Adoption
Germany,Europe & Central Asia,High income,151.0804222222222,0.0018244068722390561,21.479364773502002,16.17142857142857,82834784.55555555,0.4,0.41319999999999996,24.970572184888884,40% EV Adoption
Ghana,Sub-Saharan Africa,Lower middle income,8.787233333333333,2.8022698348437793e-4,43.520613555291554,42.6,31255692.666666668,0.4,0.5982,2.102609192,40% EV Adoption
Gibraltar,Europe & Central Asia,High income,0.5082555555555556,0.01426261200301859,78.76730075936644,0,35617.22222222222,0.4,0.3,0.060990666666666665,40% EV Adoption
Greece,Europe & Central Asia,High income,16.91731111111111,0.0015881169103446344,28.238368441613353,18.32857142857143,10657559.555555556,0.4,0.4283,2.898273739555556,40% EV Adoption
Greenland,Europe & Central Asia,High income,0.09004444444444444,0.0015972604327690785,16.810123237144275,11.775,56362.88888888889,0.4,0.382425,0.013774098666666668,40% EV Adoption
Grenada,Latin America & Caribbean,Upper middle income,0.0529,4.557927515553129e-4,35.322807572127424,10.3375,115993.22222222222,0.4,0.3723625,0.007879190500000001,40% EV Adoption
Guatemala,Latin America & Caribbean,Upper middle income,8.9809,5.243786855127388e-4,48.16600304258242,63.7,17076226.444444444,0.4,0.7459,2.679541324,40% EV Adoption
Guinea,Sub-Saharan Africa,Lower middle income,2.1039444444444446,1.5934999490922446e-4,48.619075081429024,70.525,13056353.333333334,0.4,0.7936749999999999,0.6679392427777778,40% EV Adoption
Guinea-Bissau,Sub-Saharan Africa,Low income,0.19193333333333334,9.78176815187662e-5,55.72296076774671,86.95,1968472.2222222222,0.4,0.90865,0.06976008933333334,40% EV Adoption
Guyana,Latin America & Caribbean,High income,0.8789555555555555,0.0011007354389418148,30.157671101283093,16.725,795664.6666666666,0.4,0.417075,0.14663615533333332,40% EV Adoption
Haiti,Latin America & Caribbean,Lower middle income,1.4159777777777778,1.278300382305698e-4,40.543444033105004,76.28571428571429,11093268.444444444,0.4,0.8340000000000001,0.47237018666666675,40% EV Adoption
Honduras,Latin America & Caribbean,Lower middle income,4.209555555555555,4.2287220795119524e-4,41.59096546931366,48.614285714285714,9940545,0.4,0.6403,1.0781513688888889,40% EV Adoption
"Hong Kong SAR, China",East Asia & Pacific,High income,7.7494000000000005,0.001044347430127897,19.8776474369094,0.24285714285714285,7417544.444444444,0.4,0.30169999999999997,0.9351975920000001,40% EV Adoption
Hungary,Europe & Central Asia,High income,13.181833333333334,0.0013612857994075543,26.98777013490348,14.685714285714285,9687185,0.4,0.4028,2.123856986666667,40% EV Adoption
Iceland,Europe & Central Asia,High income,0.9326111111111111,0.0026054237022005134,28.706480876831854,81.15714285714286,358843,0.4,0.8680999999999999,0.3238398822222222,40% EV Adoption
India,South Asia,Lower middle income,294.7593,2.1243694474970724e-4,11.585864728084442,33.75714285714286,1386181107.6666667,0.4,0.5363,63.231765036000006,40% EV Adoption
Indonesia,East Asia & Pacific,Upper middle income,138.2056777777778,5.080814560096599e-4,22.897270093282344,23.357142857142858,271978674.1111111,0.4,0.46349999999999997,25.623332660000003,40% EV Adoption
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,138.0567888888889,0.0015914995985605853,19.42146228496172,0.9571428571428572,86771097.1111111,0.4,0.3067,16.93680686088889,40% EV Adoption
Iraq,Middle East & North Africa,Upper middle income,32.43608888888889,7.806736458723816e-4,17.337810272335464,0.8285714285714286,41239747.333333336,0.4,0.3058,3.967582392888889,40% EV Adoption
Ireland,Europe & Central Asia,High income,11.303033333333333,0.0022738988553042258,30.95445529257197,11.1,4982367.555555556,0.4,0.3777,1.707662276,40% EV Adoption
Israel,Middle East & North Africa,High income,17.693722222222224,0.001955620656990764,27.57359173031484,4.5285714285714285,9063244.444444444,0.4,0.3317,2.3476030644444443,40% EV Adoption
Italy,Europe & Central Asia,High income,98.98486666666666,0.0016596712781979947,29.90037378711916,17.1,59643858.44444445,0.4,0.41969999999999996,16.617579415999998,40% EV Adoption
Jamaica,Latin America & Caribbean,Upper middle income,2.1503222222222225,7.609496374937571e-4,29.086397382717635,10.642857142857142,2824325.777777778,0.4,0.3745,0.32211826888888895,40% EV Adoption
Japan,East Asia & Pacific,High income,196.56506666666667,0.0015565597531227214,17.443417860356725,7.414285714285715,126246359.1111111,0.4,0.3519,27.668498784,40% EV Adoption
Jordan,Middle East & North Africa,Lower middle income,8.173211111111112,7.731349010815845e-4,34.1079798875247,7.3,10616286.555555556,0.4,0.35109999999999997,1.1478457684444443,40% EV Adoption
Kazakhstan,Europe & Central Asia,Upper middle income,19.633488888888888,0.0010154941844346787,8.4845886839415,1.9142857142857144,19203601.666666668,0.4,0.3134,2.461254167111111,40% EV Adoption
Kenya,Sub-Saharan Africa,Lower middle income,9.759355555555555,1.9022174504269284e-4,49.52085607956911,68.44285714285714,51207097.44444445,0.4,0.7790999999999999,3.0414055653333327,40% EV Adoption
Kiribati,East Asia & Pacific,Lower middle income,0.03531111111111111,2.8337049589703147e-4,48.25654863901878,43.6125,124338.66666666667,0.4,0.6052875,0.008549349666666668,40% EV Adoption
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,4.187211111111111,1.6054391400760324e-4,6.7567521042788385,14.942857142857143,26019562.111111112,0.4,0.40459999999999996,0.6776582462222221,40% EV Adoption
"Korea, Rep.",East Asia & Pacific,High income,102.56261111111111,0.0019895619142201388,16.075406340652897,3.1,51548389.666666664,0.4,0.3217,13.197756797777776,40% EV Adoption
Kuwait,Middle East & North Africa,High income,15.550533333333334,0.0035917689976489664,15.649120360093885,0.04285714285714286,4329278.666666667,0.4,0.3003,1.867930064,40% EV Adoption
Kyrgyz Republic,Europe & Central Asia,Lower middle income,1.8168666666666666,2.8078661969694176e-4,17.922296671966958,25.67142857142857,6578794.444444444,0.4,0.4797,0.348620376,40% EV Adoption
Lao PDR,East Asia & Pacific,Lower middle income,2.6648555555555555,3.693847107154213e-4,14.762935751485633,50.95,7235333.555555556,0.4,0.65665,0.6999509602222223,40% EV Adoption
Latvia,Europe & Central Asia,High income,3.124877777777778,0.0016290008500214673,41.91472972318374,41.357142857142854,1918704.4444444445,0.4,0.5894999999999999,0.73684618,40% EV Adoption
Lebanon,Middle East & North Africa,Lower middle income,7.794366666666667,0.001304165350303808,39.03514169863786,5.014285714285714,5963652.444444444,0.4,0.3351,1.044756908,40% EV Adoption
Lesotho,Sub-Saharan Africa,Lower middle income,0.4350222222222222,1.960824878819391e-4,56.046514690692284,41.05,2208889.111111111,0.4,0.5873499999999999,0.10220412088888887,40% EV Adoption
Liberia,Sub-Saharan Africa,Low income,0.4658333333333333,9.333730543234485e-5,46.509353944149254,92.675,5058613.555555556,0.4,0.9487249999999998,0.17677909166666664,40% EV Adoption
Libya,Middle East & North Africa,Upper middle income,17.163422222222223,0.00247562210729915,31.00477704746606,2.9714285714285715,6934760.111111111,0.4,0.3208,2.2024103395555557,40% EV Adoption
Lithuania,Europe & Central Asia,High income,5.864566666666667,0.002064732160392426,42.525709069495484,32.34285714285714,2842592.777777778,0.4,0.5264,1.2348431573333334,40% EV Adoption
Luxembourg,Europe & Central Asia,High income,5.272033333333334,0.008588269902647643,61.18096214694049,15.942857142857143,618435.6666666666,0.4,0.41159999999999997,0.8679875680000001,40% EV Adoption
"Macao SAR, China",East Asia & Pacific,High income,0.9256,0.0013941256980340615,41.34315267575927,8.3875,666522.2222222222,0.4,0.3587125,0.132809716,40% EV Adoption
Madagascar,Sub-Saharan Africa,Low income,1.3129777777777778,4.641190179251993e-5,35.189951634856556,83.4625,28256371.222222224,0.4,0.8842375,0.4643936751111112,40% EV Adoption
Malawi,Sub-Saharan Africa,Low income,0.8001333333333334,4.1176149684175204e-5,15.089374629437652,73.3,19054581.111111112,0.4,0.8130999999999999,0.2602353653333333,40% EV Adoption
Malaysia,East Asia & Pacific,Upper middle income,57.933144444444444,0.0017456468922457424,22.578926044137088,5.5,33302604.222222224,0.4,0.33849999999999997,7.844147757777777,40% EV Adoption
Maldives,South Asia,Upper middle income,0.7678777777777778,0.001587464160538983,48.271593695154,1.35,484327.8888888889,0.4,0.30945,0.09504791133333333,40% EV Adoption
Mali,Sub-Saharan Africa,Low income,3.003988888888889,1.404826392100859e-4,49.766758442334194,75.4125,21116887.777777776,0.4,0.8278874999999999,0.9947859404999999,40% EV Adoption
